id,display_order,name,name_en,system_type,system_type_en,is_reincarnated,reincarnation_parent_id,source_url,image_path,created_at,updated_at
877,780,ビビッドヘッド,Marbled Moai,物質系,Material,0,,https://draquex.com/monster/h-172.php,/storage/images/monsters/877.webp,2026-03-12 12:50:32,2026-03-31 07:36:46
878,749,飛竜・塔,Tower Flying Dragon,ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-135.php,/storage/images/monsters/878.webp,2026-03-12 12:50:38,2026-03-31 07:36:46
879,913,フーラズーラ,Fluzula,エレメント系,Elemental,0,,https://draquex.com/monster/h-178.php,,2026-03-12 12:51:03,2026-03-31 07:36:46
880,741,フォレドラ・塔,Tower Forest Dragon,ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-136.php,/storage/images/monsters/880.webp,2026-03-12 12:51:17,2026-03-31 07:36:46
881,707,ブラウニー・祖,Ancestral Brownie,怪人系,Humanoid,0,,https://draquex.com/monster/h-173.php,/storage/images/monsters/881.webp,2026-03-12 12:51:54,2026-03-31 07:36:46
882,746,ブラッディ・ゼア,Bloody Maize,植物系,Plant,0,,https://draquex.com/monster/h-174.php,/storage/images/monsters/882.webp,2026-03-12 12:52:11,2026-03-31 07:36:46
883,806,ブラッドエイプス,Scarlet Simian,けもの系,Beast,0,,https://draquex.com/monster/h-175.php,/storage/images/monsters/883.webp,2026-03-12 12:52:13,2026-03-31 07:36:46
884,752,プリズンイーグル,Prison Eagle,鳥系,Bird,0,,https://draquex.com/monster/h-176.php,/storage/images/monsters/884.webp,2026-03-12 12:52:38,2026-03-31 07:36:46
885,855,ブルジョワハンド,Bourgeois Hand,物質系,Material,1,167.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/885.webp,2026-03-12 12:52:50,2026-03-31 07:36:46
886,644,フレイム・塔,Tower Dancing Flame,エレメント系,Elemental,0,,https://draquex.com/monster/mon-137.php,/storage/images/monsters/886.webp,2026-03-12 12:53:00,2026-03-31 07:36:46
887,776,ベスキング,King She-Slime,スライム系,Slime,0,,https://draquex.com/monster/h-177.php,/storage/images/monsters/887.webp,2026-03-12 12:53:13,2026-03-31 07:36:46
888,788,ベヒードス・塔,Tower Drakulurch,ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-138.php,/storage/images/monsters/888.webp,2026-03-12 12:53:24,2026-03-31 07:36:46
889,666,ホークマン・塔,Tower Hawk Man,鳥系,Bird,0,,https://draquex.com/monster/mon-139.php,/storage/images/monsters/889.webp,2026-03-12 12:54:47,2026-03-31 07:36:46
890,669,マーブルヴォルク,Marble Volk,けもの系,Beast,0,,https://draquex.com/monster/m-91.php,/storage/images/monsters/890.webp,2026-03-12 12:55:30,2026-03-31 07:36:46
891,636,マダムコーン,Maizetress,植物系,Plant,0,,https://draquex.com/monster/m-92.php,/storage/images/monsters/891.webp,2026-03-12 12:56:08,2026-03-31 07:36:46
892,767,マタンゴ・祖,Ancestral Morphean Mushroom,植物系,Plant,0,,https://draquex.com/monster/m-94.php,/storage/images/monsters/892.webp,2026-03-12 12:56:15,2026-03-31 07:36:46
893,491,マドハンド・強,Vicious Muddy Hand,ゾンビ系,Undead,0,,https://draquex.com/monster/mon-107.php,/storage/images/monsters/893.webp,2026-03-12 12:56:34,2026-03-31 07:36:46
894,621,マリンスライム・塔,Tower Seaslime,水系,Aquatic,0,,https://draquex.com/monster/mon-140.php,/storage/images/monsters/894.webp,2026-03-12 12:56:45,2026-03-31 07:36:46
895,610,まんじゅシャモン,Shamanju,植物系,Plant,0,,https://draquex.com/monster/m-89.php,/storage/images/monsters/895.webp,2026-03-12 12:56:47,2026-03-31 07:36:46
896,700,ミーラカンス,Meeracanth,ゾンビ系,Undead,0,,https://draquex.com/monster/mon-113.php,/storage/images/monsters/896.webp,2026-03-12 12:56:51,2026-03-31 07:36:46
897,695,みならいあくま・祖,Ancestral Winkster,あくま系,Demon,0,,https://draquex.com/monster/m-95.php,/storage/images/monsters/897.webp,2026-03-12 12:57:08,2026-03-31 07:36:46
898,858,ミノカサハギン,Lionfish Sahagin,水系,Aquatic,1,189.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/898.webp,2026-03-12 12:57:13,2026-03-31 07:36:46
899,674,むくろカサゴ,Corpse Cod,ゾンビ系,Undead,0,,https://draquex.com/monster/m-90.php,/storage/images/monsters/899.webp,2026-03-12 12:57:22,2026-03-31 07:36:46
900,460,メラゴースト・塔,Tower Firespirit,エレメント系,Elemental,0,,https://draquex.com/monster/mon-141.php,/storage/images/monsters/900.webp,2026-03-12 12:58:29,2026-03-31 07:36:46
901,685,モーモン・祖,Ancestral Teeny Sanguini,あくま系,Demon,0,,https://draquex.com/monster/m-96.php,/storage/images/monsters/901.webp,2026-03-12 12:58:43,2026-03-31 07:36:46
902,725,モノクロームナイト,Monochromour,物質系,Material,0,,https://draquex.com/monster/mon-108.php,/storage/images/monsters/902.webp,2026-03-12 12:58:58,2026-03-31 07:36:46
903,690,もみじこぞう・祖,Ancestral Leafy Larrikin,植物系,Plant,0,,https://draquex.com/monster/m-97.php,/storage/images/monsters/903.webp,2026-03-12 12:59:10,2026-03-31 07:36:46
904,726,ゆうれい,Spirit,ゾンビ系,Undead,0,,https://draquex.com/monster/y-9.php,/storage/images/monsters/904.webp,2026-03-12 12:59:27,2026-03-31 07:36:46
905,824,ようがんトーチ,Lava Candle,物質系,Material,1,26.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/905.webp,2026-03-12 12:59:34,2026-03-31 07:36:46
906,715,ライトアーマー,Lightmour,物質系,Material,0,,https://draquex.com/monster/mon-109.php,/storage/images/monsters/906.webp,2026-03-12 12:59:41,2026-03-31 07:36:46
907,763,リカント,Bewarewolf,けもの系,Beast,0,,https://draquex.com/monster/mon-127.php,/storage/images/monsters/907.webp,2026-03-12 12:59:58,2026-03-31 07:36:46
908,734,リザードマン・祖,Ancestral Mandrake Major,ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-128.php,/storage/images/monsters/908.webp,2026-03-12 13:00:06,2026-03-31 07:36:46
909,737,リターナーモア,Repeckerel,鳥系,Bird,0,,https://draquex.com/monster/r-33.php,/storage/images/monsters/909.webp,2026-03-12 13:00:09,2026-03-31 07:36:46
910,771,りゅうぐう王・塔,Tower Nessicure,ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-142.php,/storage/images/monsters/910.webp,2026-03-12 13:00:25,2026-03-31 07:36:46
911,757,りゅう兵士,Mandrake Mangler,ドラゴン系,Dragon,0,,https://draquex.com/monster/r-34.php,/storage/images/monsters/911.webp,2026-03-12 13:00:28,2026-03-31 07:36:46
912,699,リリパット・祖,Ancestral Bodkin Archer,怪人系,Humanoid,0,,https://draquex.com/monster/r-35.php,/storage/images/monsters/912.webp,2026-03-12 13:00:35,2026-03-31 07:36:46
913,817,ローヤルさそりばち,Royal Waspion,虫系,Insect,1,10.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/913.webp,2026-03-12 13:01:07,2026-03-31 07:36:46
914,760,ワイトキング・祖,Ancestral Wight King,ゾンビ系,Undead,0,,https://draquex.com/monster/mon-129.php,/storage/images/monsters/914.webp,2026-03-12 13:01:11,2026-03-31 07:36:46
919,811,輝晶獣ゾルゾム,Crystalbeast Zolzom,エレメント系,Elemental,0,,,/storage/images/monsters/919.webp,2026-03-19 17:01:24,2026-03-31 07:36:46
920,814,輝晶獣ボイボゥ,Crystalbeast Boibou,けもの系,Beast,0,,,/storage/images/monsters/920.webp,2026-03-19 17:01:59,2026-03-31 07:36:46
921,815,輝晶獣ドグドラ,Crystalbeast Dogdra,ドラゴン系,Dragon,0,,,/storage/images/monsters/921.webp,2026-03-19 17:02:23,2026-03-31 07:36:46
922,812,閃輝晶獣ビルビギス,Crystalfiend Bilbigis,マシン系,Machine,0,,,/storage/images/monsters/922.webp,2026-03-19 17:02:54,2026-03-31 07:36:46
923,813,閃輝晶獣ザウザリィ,Crystalfiend Zauzari,けもの系,Beast,0,,,/storage/images/monsters/923.webp,2026-03-19 17:03:19,2026-03-31 07:36:46
924,816,閃輝晶獣バンバジャ,Crystalfiend Banbaja,ゾンビ系,Undead,0,,,/storage/images/monsters/924.webp,2026-03-19 17:04:22,2026-03-31 07:36:46
