id,item_id,item_name,item_name_en,equipment_type_id,job_override_mode,craft_level,equip_level,recipe_book,recipe_place,description,slot,slot_grid_type,slot_grid_cols,group_kind,group_id,group_name,materials_json,slot_grid_json,source_url,detail_url,effects_json,created_at,updated_at
735,tailor_120_foot_2,プロディトシューズ,,22,inherit,70,120,喝采への渇望,神都フォーリオンのレシピ屋,,足,裁縫足,2,tailoring_set,set_7bc7992061,プロディトヘッドセット,"[{""count"": 16, ""item_id"": 701}, {""count"": 5, ""item_id"": 693}, {""count"": 5, ""item_id"": 557}, {""count"": 30, ""item_id"": 866}, {""count"": 5, ""item_id"": 724}]","[[""130"", ""210""], [""360"", ""300""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-120-5.php,"[""さいだいHP+14"", ""さいだいMP+12"", ""きようさ+60"", ""呪文と特技の回復+30%"", ""呪文と特技の効果範囲+1m""]","2026-03-12 08:41:23","2026-03-12 08:41:23"
736,armor_120_head_2,イグナイトバンド,,23,inherit,70,120,闘士に火をつけろ！,神都フォーリオンのレシピ屋,,頭,鎧頭,2,armor_set,set_b79aeee15d,イグナイトセット,"[{""count"": 24, ""item_id"": 799}, {""count"": 5, ""item_id"": 564}, {""count"": 5, ""item_id"": 786}, {""count"": 20, ""item_id"": 818}, {""count"": 6, ""item_id"": 729}]","[[""330-338"", ""245-254""], [""330-338"", ""245-254""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-120-3.php,"[""さいだいHP+17"", ""こうげき力+10"", ""特技のダメージ+15(試合無効)"", ""受けるダメージを5軽減する"", ""行動時5％でスカラ""]","2026-03-12 08:41:29","2026-03-12 08:41:29"
737,armor_120_bodyup_2,イグナイトメイル上,,23,inherit,70,120,闘士に火をつけろ！,神都フォーリオンのレシピ屋,,体上,鎧上,2,armor_set,set_b79aeee15d,イグナイトセット,"[{""count"": 30, ""item_id"": 799}, {""count"": 5, ""item_id"": 616}, {""count"": 5, ""item_id"": 747}, {""count"": 30, ""item_id"": 819}, {""count"": 7, ""item_id"": 729}]","[[""250-258"", ""250-258""], [""200-210"", ""200-210""], [""150-158"", ""150-158""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-120-3.php,"[""さいだいHP+17"", ""こうげき力+10"", ""特技のダメージ+15(試合無効)"", ""受けるダメージを5軽減する"", ""行動時5％でスカラ""]","2026-03-12 08:41:29","2026-03-12 08:41:29"
738,armor_120_bodydown_2,イグナイトメイル下,,23,inherit,70,120,闘士に火をつけろ！,神都フォーリオンのレシピ屋,,体下,鎧下,2,armor_set,set_b79aeee15d,イグナイトセット,"[{""count"": 22, ""item_id"": 799}, {""count"": 5, ""item_id"": 564}, {""count"": 5, ""item_id"": 543}, {""count"": 30, ""item_id"": 881}, {""count"": 6, ""item_id"": 729}]","[[""220-228"", ""220-228""], [""110-118"", ""110-118""], [""160-169"", ""160-169""], [""110-119"", ""110-119""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-120-3.php,"[""さいだいHP+17"", ""こうげき力+10"", ""特技のダメージ+15(試合無効)"", ""受けるダメージを5軽減する"", ""行動時5％でスカラ""]","2026-03-12 08:41:29","2026-03-12 08:41:29"
739,armor_120_arm_2,イグナイトグローブ,,23,inherit,70,120,闘士に火をつけろ！,神都フォーリオンのレシピ屋,,腕,鎧腕,1,armor_set,set_b79aeee15d,イグナイトセット,"[{""count"": 16, ""item_id"": 799}, {""count"": 5, ""item_id"": 730}, {""count"": 5, ""item_id"": 833}, {""count"": 30, ""item_id"": 823}, {""count"": 5, ""item_id"": 729}]","[[""330-339""], [""380-390""], [""280-288""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-120-3.php,"[""さいだいHP+17"", ""こうげき力+10"", ""特技のダメージ+15(試合無効)"", ""受けるダメージを5軽減する"", ""行動時5％でスカラ""]","2026-03-12 08:41:29","2026-03-12 08:41:29"
740,armor_120_foot_2,イグナイトグリーブ,,23,inherit,70,120,闘士に火をつけろ！,神都フォーリオンのレシピ屋,,足,鎧足,2,armor_set,set_b79aeee15d,イグナイトセット,"[{""count"": 16, ""item_id"": 799}, {""count"": 5, ""item_id"": 616}, {""count"": 5, ""item_id"": 648}, {""count"": 20, ""item_id"": 591}, {""count"": 5, ""item_id"": 729}]","[["""", ""190-200""], ["""", ""280-288""], [""190-200"", ""280-288""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-120-3.php,"[""さいだいHP+17"", ""こうげき力+10"", ""特技のダメージ+15(試合無効)"", ""受けるダメージを5軽減する"", ""行動時5％でスカラ""]","2026-03-12 08:41:29","2026-03-12 08:41:29"
741,tailor_120_head_3,乱破の額当て,,21,inherit,70,120,乱破の秘伝書,神都フォーリオンのレシピ屋,,頭,裁縫頭,3,tailoring_set,set_e50cd8c71d,乱破セット,"[{""count"": 24, ""item_id"": 701}, {""count"": 3, ""item_id"": 786}, {""count"": 5, ""item_id"": 550}, {""count"": 1, ""item_id"": 571}, {""count"": 6, ""item_id"": 724}]","[["""", ""500"", """"], [""200"", ""200"", ""370""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-120-4.php,"[""さいだいHP+15"", ""きようさ+80"", ""移動速度+3％"", ""必殺チャージ率+1%"", ""特技のダメージ+20(試合無効)""]","2026-03-12 08:41:33","2026-03-12 08:41:33"
742,tailor_120_bodyup_3,乱破の忍び装束上,,21,inherit,70,120,乱破の秘伝書,神都フォーリオンのレシピ屋,,体上,裁縫上,3,tailoring_set,set_e50cd8c71d,乱破セット,"[{""count"": 30, ""item_id"": 701}, {""count"": 5, ""item_id"": 757}, {""count"": 5, ""item_id"": 611}, {""count"": 30, ""item_id"": 866}, {""count"": 7, ""item_id"": 724}]","[[""220"", ""80"", ""80""], [""100"", ""120"", ""120""], [""130"", ""130"", ""130""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-120-4.php,"[""さいだいHP+15"", ""きようさ+80"", ""移動速度+3％"", ""必殺チャージ率+1%"", ""特技のダメージ+20(試合無効)""]","2026-03-12 08:41:33","2026-03-12 08:41:33"
743,tailor_120_bodydown_3,乱破の忍び装束下,,21,inherit,70,120,乱破の秘伝書,神都フォーリオンのレシピ屋,,体下,裁縫下,2,tailoring_set,set_e50cd8c71d,乱破セット,"[{""count"": 22, ""item_id"": 701}, {""count"": 5, ""item_id"": 862}, {""count"": 30, ""item_id"": 868}, {""count"": 30, ""item_id"": 678}, {""count"": 6, ""item_id"": 724}]","[[""170"", ""120""], [""120"", ""140""], [""220"", ""220""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-120-4.php,"[""さいだいHP+15"", ""きようさ+80"", ""移動速度+3％"", ""必殺チャージ率+1%"", ""特技のダメージ+20(試合無効)""]","2026-03-12 08:41:33","2026-03-12 08:41:33"
744,tailor_120_arm_3,乱破の手甲,,21,inherit,70,120,乱破の秘伝書,神都フォーリオンのレシピ屋,,腕,裁縫腕,3,tailoring_set,set_e50cd8c71d,乱破セット,"[{""count"": 16, ""item_id"": 701}, {""count"": 5, ""item_id"": 708}, {""count"": 5, ""item_id"": 668}, {""count"": 10, ""item_id"": 867}, {""count"": 5, ""item_id"": 724}]","[[""280"", ""100"", ""160""], [""100"", ""280"", ""160""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-120-4.php,"[""さいだいHP+15"", ""きようさ+80"", ""移動速度+3％"", ""必殺チャージ率+1%"", ""特技のダメージ+20(試合無効)""]","2026-03-12 08:41:33","2026-03-12 08:41:33"
745,tailor_120_foot_3,乱破の脚半,,21,inherit,70,120,乱破の秘伝書,神都フォーリオンのレシピ屋,,足,裁縫足,2,tailoring_set,set_e50cd8c71d,乱破セット,"[{""count"": 16, ""item_id"": 701}, {""count"": 5, ""item_id"": 883}, {""count"": 5, ""item_id"": 687}, {""count"": 5, ""item_id"": 833}, {""count"": 5, ""item_id"": 724}]","[[""150"", ""370""], [""370"", ""260""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-120-4.php,"[""さいだいHP+15"", ""きようさ+80"", ""移動速度+3％"", ""必殺チャージ率+1%"", ""特技のダメージ+20(試合無効)""]","2026-03-12 08:41:33","2026-03-12 08:41:33"
746,tailor_118_head,ふしぎなぼうし,,19,inherit,70,118,魔力吸収布の製法,神都フォーリオンのレシピ屋,,頭,裁縫頭,3,tailoring_set,set_6727f4d1d7,ふしぎなぼうしセット,"[{""count"": 24, ""item_id"": 701}, {""count"": 5, ""item_id"": 603}, {""count"": 5, ""item_id"": 649}, {""count"": 30, ""item_id"": 551}, {""count"": 6, ""item_id"": 724}]","[["""", ""430"", """"], [""200"", ""300"", ""200""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-118-2.php,"[""さいだいHP+10"", ""さいだいMP+16"", ""戦闘中常時マホトラのころも"", ""すべての属性ダメージ+3.0%"", ""2.0%でターン消費なし(試合無効)""]","2026-03-12 08:41:36","2026-03-12 08:41:36"
747,tailor_118_bodyup,ふしぎなボレロ上,,19,inherit,70,118,魔力吸収布の製法,神都フォーリオンのレシピ屋,,体上,裁縫上,3,tailoring_set,set_6727f4d1d7,ふしぎなぼうしセット,"[{""count"": 30, ""item_id"": 701}, {""count"": 5, ""item_id"": 695}, {""count"": 5, ""item_id"": 786}, {""count"": 99, ""item_id"": 392}, {""count"": 7, ""item_id"": 724}]","[[""140"", ""100"", ""140""], [""100"", ""200"", ""100""], [""80"", ""100"", ""80""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-118-2.php,"[""さいだいHP+10"", ""さいだいMP+16"", ""戦闘中常時マホトラのころも"", ""すべての属性ダメージ+3.0%"", ""2.0%でターン消費なし(試合無効)""]","2026-03-12 08:41:36","2026-03-12 08:41:36"
748,tailor_118_bodydown,ふしぎなボレロ下,,19,inherit,70,118,魔力吸収布の製法,神都フォーリオンのレシピ屋,,体下,裁縫下,2,tailoring_set,set_6727f4d1d7,ふしぎなぼうしセット,"[{""count"": 22, ""item_id"": 701}, {""count"": 5, ""item_id"": 693}, {""count"": 5, ""item_id"": 668}, {""count"": 30, ""item_id"": 393}, {""count"": 6, ""item_id"": 724}]","[[""150"", ""180""], [""180"", ""150""], [""200"", ""200""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-118-2.php,"[""さいだいHP+10"", ""さいだいMP+16"", ""戦闘中常時マホトラのころも"", ""すべての属性ダメージ+3.0%"", ""2.0%でターン消費なし(試合無効)""]","2026-03-12 08:41:36","2026-03-12 08:41:36"
749,tailor_118_arm,ふしぎなグローブ,,19,inherit,70,118,魔力吸収布の製法,神都フォーリオンのレシピ屋,,腕,裁縫腕,3,tailoring_set,set_6727f4d1d7,ふしぎなぼうしセット,"[{""count"": 16, ""item_id"": 701}, {""count"": 5, ""item_id"": 695}, {""count"": 30, ""item_id"": 866}, {""count"": 30, ""item_id"": 551}, {""count"": 5, ""item_id"": 724}]","[[""70"", ""250"", ""180""], [""70"", ""180"", ""250""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-118-2.php,"[""さいだいHP+10"", ""さいだいMP+16"", ""戦闘中常時マホトラのころも"", ""すべての属性ダメージ+3.0%"", ""2.0%でターン消費なし(試合無効)""]","2026-03-12 08:41:36","2026-03-12 08:41:36"
750,tailor_118_foot,ふしぎなブーツ,,19,inherit,70,118,魔力吸収布の製法,神都フォーリオンのレシピ屋,,足,裁縫足,2,tailoring_set,set_6727f4d1d7,ふしぎなぼうしセット,"[{""count"": 16, ""item_id"": 701}, {""count"": 5, ""item_id"": 607}, {""count"": 5, ""item_id"": 647}, {""count"": 1, ""item_id"": 572}, {""count"": 5, ""item_id"": 724}]","[[""350"", ""350""], [""180"", ""180""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-118-2.php,"[""さいだいHP+10"", ""さいだいMP+16"", ""戦闘中常時マホトラのころも"", ""すべての属性ダメージ+3.0%"", ""2.0%でターン消費なし(試合無効)""]","2026-03-12 08:41:36","2026-03-12 08:41:36"
751,armor_118_head,ほのおのかぶと,,18,replace,70,118,燃えるほのおの凱歌,神都フォーリオンのレシピ屋,,頭,鎧頭,2,armor_set,set_1810394af4,ほのうのよろいセット,"[{""count"": 24, ""item_id"": 799}, {""count"": 5, ""item_id"": 564}, {""count"": 30, ""item_id"": 879}, {""count"": 1, ""item_id"": 571}, {""count"": 6, ""item_id"": 729}]","[[""305-313"", ""240-249""], [""240-249"", ""305-313""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-118-1.php,"[""さいだいHP+22"", ""氷ダメージ20%減"", ""炎の攻撃ダメージ+5%"", ""行動時5%でテンションアップ""]","2026-03-12 08:41:38","2026-03-12 08:41:38"
752,armor_118_bodyup,ほのおのよろい上,,18,replace,70,118,燃えるほのおの凱歌,神都フォーリオンのレシピ屋,,体上,鎧上,2,armor_set,set_1810394af4,ほのうのよろいセット,"[{""count"": 30, ""item_id"": 799}, {""count"": 5, ""item_id"": 564}, {""count"": 5, ""item_id"": 786}, {""count"": 1, ""item_id"": 584}, {""count"": 7, ""item_id"": 729}]","[[""250-260"", ""250-260""], [""180-188"", ""180-188""], [""135-143"", ""135-143""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-118-1.php,"[""さいだいHP+22"", ""氷ダメージ20%減"", ""炎の攻撃ダメージ+5%"", ""行動時5%でテンションアップ""]","2026-03-12 08:41:38","2026-03-12 08:41:38"
753,armor_118_bodydown,ほのおのよろい下,,18,replace,70,118,燃えるほのおの凱歌,神都フォーリオンのレシピ屋,,体下,鎧下,2,armor_set,set_1810394af4,ほのうのよろいセット,"[{""count"": 22, ""item_id"": 799}, {""count"": 5, ""item_id"": 564}, {""count"": 30, ""item_id"": 536}, {""count"": 1, ""item_id"": 585}, {""count"": 6, ""item_id"": 729}]","[[""140-150"", ""140-150""], [""200-208"", ""200-208""], [""120-128"", ""100-109""], [""100-109"", ""120-128""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-118-1.php,"[""さいだいHP+22"", ""氷ダメージ20%減"", ""炎の攻撃ダメージ+5%"", ""行動時5%でテンションアップ""]","2026-03-12 08:41:38","2026-03-12 08:41:38"
754,armor_118_arm,ほのおのこて,,18,replace,70,118,燃えるほのおの凱歌,神都フォーリオンのレシピ屋,,腕,鎧腕,1,armor_set,set_1810394af4,ほのうのよろいセット,"[{""count"": 16, ""item_id"": 799}, {""count"": 5, ""item_id"": 616}, {""count"": 5, ""item_id"": 543}, {""count"": 1, ""item_id"": 573}, {""count"": 5, ""item_id"": 729}]","[[""450-460""], [""330-339""], [""330-339""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-118-1.php,"[""さいだいHP+22"", ""氷ダメージ20%減"", ""炎の攻撃ダメージ+5%"", ""行動時5%でテンションアップ""]","2026-03-12 08:41:38","2026-03-12 08:41:38"
755,armor_118_foot,ほのおのグリーブ,,18,replace,70,118,燃えるほのおの凱歌,神都フォーリオンのレシピ屋,,足,鎧足,2,armor_set,set_1810394af4,ほのうのよろいセット,"[{""count"": 16, ""item_id"": 799}, {""count"": 5, ""item_id"": 616}, {""count"": 30, ""item_id"": 819}, {""count"": 1, ""item_id"": 572}, {""count"": 5, ""item_id"": 729}]","[["""", ""250-258""], ["""", ""220-228""], [""250-260"", ""400-410""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-118-1.php,"[""さいだいHP+22"", ""氷ダメージ20%減"", ""炎の攻撃ダメージ+5%"", ""行動時5%でテンションアップ""]","2026-03-12 08:41:38","2026-03-12 08:41:38"
756,tailor_118_head_2,スパングルフェザー,,22,inherit,70,118,星のきらめく夜会服,神都フォーリオンのレシピ屋,,頭,裁縫頭,3,tailoring_set,set_7addf8e186,スパングルフェザーセット,"[{""count"": 24, ""item_id"": 701}, {""count"": 3, ""item_id"": 765}, {""count"": 10, ""item_id"": 611}, {""count"": 1, ""item_id"": 571}, {""count"": 6, ""item_id"": 724}]","[["""", ""200"", """"], [""350"", ""200"", ""500""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-118-5.php,"[""さいだいHP+13"", ""さいだいMP+11"", ""特技のダメージ+20(試合無効)"", ""呪文発動速度+2%"", ""必殺チャージ率+1%""]","2026-03-12 08:41:40","2026-03-12 08:41:40"
757,tailor_118_bodyup_2,スパングルドレス上,,22,inherit,70,118,星のきらめく夜会服,神都フォーリオンのレシピ屋,,体上,裁縫上,3,tailoring_set,set_7addf8e186,スパングルフェザーセット,"[{""count"": 30, ""item_id"": 701}, {""count"": 5, ""item_id"": 695}, {""count"": 10, ""item_id"": 711}, {""count"": 30, ""item_id"": 866}, {""count"": 7, ""item_id"": 724}]","[[""180"", ""70"", ""180""], [""70"", ""200"", ""70""], [""120"", ""120"", ""120""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-118-5.php,"[""さいだいHP+13"", ""さいだいMP+11"", ""特技のダメージ+20(試合無効)"", ""呪文発動速度+2%"", ""必殺チャージ率+1%""]","2026-03-12 08:41:41","2026-03-12 08:41:40"
758,tailor_118_bodydown_2,スパングルドレス下,,22,inherit,70,118,星のきらめく夜会服,神都フォーリオンのレシピ屋,,体下,裁縫下,2,tailoring_set,set_7addf8e186,スパングルフェザーセット,"[{""count"": 22, ""item_id"": 701}, {""count"": 5, ""item_id"": 693}, {""count"": 5, ""item_id"": 738}, {""count"": 30, ""item_id"": 821}, {""count"": 6, ""item_id"": 724}]","[[""90"", ""400""], [""300"", ""90""], [""130"", ""130""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-118-5.php,"[""さいだいHP+13"", ""さいだいMP+11"", ""特技のダメージ+20(試合無効)"", ""呪文発動速度+2%"", ""必殺チャージ率+1%""]","2026-03-12 08:41:41","2026-03-12 08:41:41"
759,tailor_118_arm_2,スパングルグローブ,,22,inherit,70,118,星のきらめく夜会服,神都フォーリオンのレシピ屋,,腕,裁縫腕,3,tailoring_set,set_7addf8e186,スパングルフェザーセット,"[{""count"": 16, ""item_id"": 701}, {""count"": 5, ""item_id"": 693}, {""count"": 5, ""item_id"": 603}, {""count"": 30, ""item_id"": 826}, {""count"": 5, ""item_id"": 724}]","[[""100"", ""150"", ""300""], [""150"", ""100"", ""300""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-118-5.php,"[""さいだいHP+13"", ""さいだいMP+11"", ""特技のダメージ+20(試合無効)"", ""呪文発動速度+2%"", ""必殺チャージ率+1%""]","2026-03-12 08:41:41","2026-03-12 08:41:41"
760,tailor_118_foot_2,スパングルパンプス,,22,inherit,70,118,星のきらめく夜会服,神都フォーリオンのレシピ屋,,足,裁縫足,2,tailoring_set,set_7addf8e186,スパングルフェザーセット,"[{""count"": 16, ""item_id"": 701}, {""count"": 5, ""item_id"": 607}, {""count"": 5, ""item_id"": 557}, {""count"": 30, ""item_id"": 608}, {""count"": 5, ""item_id"": 724}]","[[""320"", ""320""], [""200"", ""200""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-118-5.php,"[""さいだいHP+13"", ""さいだいMP+11"", ""特技のダメージ+20(試合無効)"", ""呪文発動速度+2%"", ""必殺チャージ率+1%""]","2026-03-12 08:41:41","2026-03-12 08:41:41"
761,armor_118_bodyup_2,天の冒険者のころも,,23,inherit,70,118,天の冒険者列伝,神都フォーリオンのレシピ屋,,からだ上,鎧上,2,armor_set,set_9c37bd4ca4,天の冒険者セット,"[{""count"": 24, ""item_id"": 799}, {""count"": 5, ""item_id"": 693}, {""count"": 5, ""item_id"": 741}, {""count"": 30, ""item_id"": 819}, {""count"": 6, ""item_id"": 729}]","[[""200-210"", ""170-178""], [""170-178"", ""200-210""], [""140-148"", ""140-148""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-118-3.php,"[""さいだいHP+16"", ""こうげき力+9"", ""行動時5.0%でバイキルト"", ""会心率と呪文暴走率+1.5%"", ""会心と暴走時魔物にダメージ+100""]","2026-03-12 08:41:47","2026-03-12 08:41:47"
