monster_name,list_page,monster_url,section,map_name,note,version,spawn_time,spawn_count,symbol_count,matched_recommend_keywords,has_recommend_keyword,matched_negative_keywords,has_negative_keyword,selection_reason
タホバルキー,47,https://dq100buster.wiki.fc2.com/wiki/%E3%82%BF%E3%83%9B%E3%83%90%E3%83%AB%E3%82%AD%E3%83%BC,フィールド,タービア草原,川沿いをぐるりと取り囲むように多数のシンボル。 たいてい2匹構成だが、風車南の崖上では1～2匹構成でブラッディ・ゼアが混じる。,7.4,normal,2,,,False,,False,selected_clean_note_without_recommend_keyword
ダックスビル,33,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%83%E3%82%AF%E3%82%B9%E3%83%93%E3%83%AB,フィールド,ガウシア樹海,B-5からトンネルまでのエリアは1～3匹構成でおばけキノコが1匹くっついてくる。トンネル内は同種のみ2～4匹構成だがシンボルの間隔が広めで少し走り回る必要がある。,5.2,normal,1～3,,,False,,False,selected_clean_note_without_recommend_keyword
ダッシュラン,13,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%83%E3%82%B7%E3%83%A5%E3%83%A9%E3%83%B3,フィールド,ドラクロン山地,第一層にそこそこの数が点在。シンボル数は少ないものの、一度に2～3匹出るのでよい。 巡回しているとケツァルコアトルスが鬱陶しいので夜がおすすめ。,2.3,normal,1,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ダッシュラン・強,41,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%83%E3%82%B7%E3%83%A5%E3%83%A9%E3%83%B3%E3%83%BB%E5%BC%B7,フィールド,グラデル台地,北西の丘の上にシンボル多数。少数北の水辺を走り回っている者もいる。どちらも3匹構成。,5.5,normal,3,,,False,,False,selected_clean_note_without_recommend_keyword
ダークオルニス,32,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%82%AA%E3%83%AB%E3%83%8B%E3%82%B9,フィールド,未完のラゼアの風穴,昼限定、屋外にシンボル。1匹構成のうえ高所に飛んでいるので早めに図鑑登録できるくらいしかメリットがない。,5.2,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
ダークキャンドル,31,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%89%E3%83%AB,フィールド,イル・ラビリンス,メレアーデの部屋に大量にシンボルが存在するほか、ギガデーモンにも2匹までくっつく。ダークキャンドルのシンボルからは2～4匹出現。断然おすすめ。,4.0,normal,,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ダークゲージ,48,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%82%B2%E3%83%BC%E3%82%B8,フィールド,ムニエカの深層,地下2階北側の浅い部分に生息。1～2匹構成。,7.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
ダークシルフ,30,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%82%B7%E3%83%AB%E3%83%95,フィールド,辺境の雪山,F-2の西側、橋を渡る以前のあたりにシンボルが密集している。2～3匹構成。,4.2,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
ダークトロル,50,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%88%E3%83%AD%E3%83%AB,フィールド,デスディオ暗黒荒原,南東部以外に広くシンボルが分布。F4でも眠っているシンボルがおり、こちらは1分くらいで湧く。,5.2,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
ダークナイト,16,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%8A%E3%82%A4%E3%83%88,フィールド,賢者の隠れ家,No.168(美容院ミッドナイト色)クエ対象。 中央2部屋に生息。1～3匹構成。しにがみきぞくにもつくのでそちらを狩っていれば増える。,5.4,normal,1～3,,,False,,False,selected_clean_note_without_recommend_keyword
ダークネビュラス,51,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%8D%E3%83%93%E3%83%A5%E3%83%A9%E3%82%B9,フィールド,真のピラミッド,地域限定モンスター。地下1階の南側に1シンボル。倒すと30秒くらいで湧く。,2.4,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
ダークパラディン,50,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%91%E3%83%A9%E3%83%87%E3%82%A3%E3%83%B3,フィールド,封神の参道,地下6階に1シンボル。1～2匹構成で1分湧き。ドラゴンライダーを巻き込むと安全。,5.5,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
ダークパンサー,24,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%91%E3%83%B3%E3%82%B5%E3%83%BC,フィールド,真のワルド水源,湖上の休息所以南の色々なところにいるが、東側に特に多い2～3匹構成。ヒッポキングはLv90でも絡んでくるので注意。,2.1,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
ダークファンタズマ,34,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%BA%E3%83%9E,フィールド,神墟ナドラグラム,通路の両脇にいるシンボルは1匹構成。D5以北のシンボルは1～2匹構成。神殿内部だとベヒードスのリンクがウザかったり、こいつのシンボルが消えたりするので、D5のほうがいい。,3.5,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
ダークプラネット,31,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%97%E3%83%A9%E3%83%8D%E3%83%83%E3%83%88,フィールド,ねじれたる異形の大地,第一の魔峡の北部にぽつぽつと存在。シンボルはややこちらのほうが多めか。エモノ呼びができるのと、ドルボードが使える点でこちらのほうが断然上。,2.2,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
ダークペルシャ,17,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%9A%E3%83%AB%E3%82%B7%E3%83%A3,フィールド,イナミノ街道,おすすめ。南東E-7～H-7にに1～3匹構成。ルーラポイントから近く、他のモンスターもほとんどいない。ボストロールにくっつくことも。,5.4,normal,1～3,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ダークポックル,18,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%9D%E3%83%83%E3%82%AF%E3%83%AB,フィールド,チョッピ荒野,No.123(美容院チョコレート色追加)クエ対象モンスター。 拠点から近く、3匹出るのでおすすめ。怒らせたときのかがやくいきに要注意。,1.5,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ダースギズモ,31,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%B9%E3%82%AE%E3%82%BA%E3%83%A2,フィールド,楽園,各輪をつなぐ回廊部分に出現する。こいつのシンボルにぶつかった場合は2～3匹構成。まわりにいるおどるほうせきやパペットロープ、ニードルマンに混ざることがある。北西部にシンボル多数。,3.3,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
ダースドラゴン,51,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%B9%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3,フィールド,ナドラガンドの混沌,全域にまばらに生息。北に3匹、南に2匹いる。1分湧き。かなりレベルが高いのでエモノ呼びは効きにくい。,6.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
ダースリカント,48,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%82%B9%E3%83%AA%E3%82%AB%E3%83%B3%E3%83%88,フィールド,ウォルド地方,マップ南西ではズッキーニャ・祖との混成あり2～3匹構成。 ウォルドの聖簾付近では1～2匹構成。 聖湖ゼニート西の道上にいるものは1匹構成。 聖湖ゼニート南の高台にもおりしにがみとの混成ありの2匹構成。,7.4,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
ダーティラビッツ,17,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%83%86%E3%82%A3%E3%83%A9%E3%83%93%E3%83%83%E3%83%84,フィールド,オルセコ王国領,C3～F4～E1にかけて生息。3～4匹構成。シンボルは少し密度が低いが、こいつだけを狙うならおすすめ。,4.2,normal,3～4,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ダーティードール,29,https://dq100buster.wiki.fc2.com/wiki/%E3%83%80%E3%83%BC%E3%83%86%E3%82%A3%E3%83%BC%E3%83%89%E3%83%BC%E3%83%AB,フィールド,烈火の渓谷,マティルの村付近からフェザリアス山にかけて大量にいる。小さい上に保護色で見づらい。1～3匹構成。なお、キラークリムゾンにリンクさせられる。,3.1,normal,1～3,,,False,,False,selected_clean_note_without_recommend_keyword
チャンプスター,15,https://dq100buster.wiki.fc2.com/wiki/%E3%83%81%E3%83%A3%E3%83%B3%E3%83%97%E3%82%B9%E3%82%BF%E3%83%BC,フィールド,詩歌の遺跡,元は2匹まで出てたが、業者により1匹構成に。ドラゴンゾンビが周囲で徘徊しているので注意。宿からは近い。,2.2,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
チャームバット,4,https://dq100buster.wiki.fc2.com/wiki/%E3%83%81%E3%83%A3%E3%83%BC%E3%83%A0%E3%83%90%E3%83%83%E3%83%88,フィールド,ベコン渓谷,地域限定・No.011(目指せ！ステキなオネェ)クエ対象。 西部の洞窟内に生息。1～2匹構成。しのどれいに混成する。,5.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
チョコヌーバ,54,https://dq100buster.wiki.fc2.com/wiki/%E3%83%81%E3%83%A7%E3%82%B3%E3%83%8C%E3%83%BC%E3%83%90,フィールド,ロンダの氷穴,3匹出るのはめんどうかもだが、シンボルの多さからおすすめ。3.5現在ならぶんまわしなどで3匹一緒に倒すことも可能だろう。なお、2人なら分散可能。,3.5,normal,,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ツイストサイダー,37,https://dq100buster.wiki.fc2.com/wiki/%E3%83%84%E3%82%A4%E3%82%B9%E3%83%88%E3%82%B5%E3%82%A4%E3%83%80%E3%83%BC,フィールド,エルトナの混沌,北側の洞くつにたくさんいる。一番西側では3匹構成、他の洞くつでは2匹構成。,6.4,normal,3,,,False,,False,selected_clean_note_without_recommend_keyword
ツイストーチ,27,https://dq100buster.wiki.fc2.com/wiki/%E3%83%84%E3%82%A4%E3%82%B9%E3%83%88%E3%83%BC%E3%83%81,フィールド,真のリンジャハル海岸,No.348(祈りの時は来たりて：Ver2.2ストーリー)クエ対象モンスター。 海岸遺跡にまばらに分布。西の方は1～2匹構成、東（強敵エリア）の方は3匹構成でセルゲイナスが混成する。どちらで狩るかはPTの総合力と相談。,2.2,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
ツンドラキー,52,https://dq100buster.wiki.fc2.com/wiki/%E3%83%84%E3%83%B3%E3%83%89%E3%83%A9%E3%82%AD%E3%83%BC,フィールド,アクロニア鉱山,ここだけ昼夜を問わないので狙うならおすすめ。ただし分散狩りには大変不向き。,3.2,normal,,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
テラノライナー,20,https://dq100buster.wiki.fc2.com/wiki/%E3%83%86%E3%83%A9%E3%83%8E%E3%83%A9%E3%82%A4%E3%83%8A%E3%83%BC,フィールド,真のセレドット山道,ベリルのほら穴周辺から真のリャナ荒涼地帯にかけてまばらに存在（ただし強敵地帯、洞くつ部分を除く）。1匹構成でコサックシープがくっつく。,2.1,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
テンタクルス,45,https://dq100buster.wiki.fc2.com/wiki/%E3%83%86%E3%83%B3%E3%82%BF%E3%82%AF%E3%83%AB%E3%82%B9,フィールド,オーフィーヌ海底,眠りの海に少数のシンボル。1匹構成。Ｃ－６､７の高台のほうにはいないようだ。だいたい30秒くらいで次が湧く。,3.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
テンツク,34,https://dq100buster.wiki.fc2.com/wiki/%E3%83%86%E3%83%B3%E3%83%84%E3%82%AF,フィールド,銀の森,北東部の湖のほとりにいる。3～4匹構成。F-3～G-3にかけての北岸がいいか。一応E-5あたりの湖のほとりにもいるがあまり気にしなくていいだろう。,5.4,normal,3～4,,,False,,False,selected_clean_note_without_recommend_keyword
テンツク・祖,46,https://dq100buster.wiki.fc2.com/wiki/%E3%83%86%E3%83%B3%E3%83%84%E3%82%AF%E3%83%BB%E7%A5%96,フィールド,ムニエカ地方,ムニエカの町付近～結晶の森付近に生息。北西の高台にもいる。2～3匹構成。,7.4,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
ディアブラダ,32,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%A3%E3%82%A2%E3%83%96%E3%83%A9%E3%83%80,フィールド,魔瘴調査区画,地下2階の陥没穴付近と地下3階のE6～C8にシンボル多数。前者は2～3匹構成、後者は1～4匹構成で4匹構成多め。湧きも悪くない。ダークファンタズマのお供としても出て来る。,4.4,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
デザートガルバ,20,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B6%E3%83%BC%E3%83%88%E3%82%AC%E3%83%AB%E3%83%90,フィールド,ダラズ大鉱脈,中央区域より南側にシンボルあり。こいつ自体は2～3匹で、そこにさらにデザートゴルバが1～3匹混成する場合もある。合計で6匹出たりもするのでおすすめ。,4.3,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
デザートゴルバ,20,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B6%E3%83%BC%E3%83%88%E3%82%B4%E3%83%AB%E3%83%90,フィールド,ダラズ大鉱脈,中央区域より南側にシンボルあり。こいつ自体は2～3匹で、そこにさらにデザートガルバが1～3匹混成する場合もある。合計で6匹出たりもするのでおすすめ。,4.3,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
デザートゴースト,13,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B6%E3%83%BC%E3%83%88%E3%82%B4%E3%83%BC%E3%82%B9%E3%83%88,フィールド,偽アラハギーロ地方,南部の湖のまわりにかなりの数がいる。また、東部にも多数。おすすめ。１～２匹構成。,3.0,normal,多数,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
デザートデーモン,57,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B6%E3%83%BC%E3%83%88%E3%83%87%E3%83%BC%E3%83%A2%E3%83%B3,フィールド,煉獄の谷,転生を狙うならここしかないが、枯れ易いため複数PT許容ではない。,4.0,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
デザートモデル,48,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B6%E3%83%BC%E3%83%88%E3%83%A2%E3%83%87%E3%83%AB,フィールド,シュタール鉱野,採石場への道に多数。 高台ではマップ北や採石場の山の北西や南東にいる。 いずれも1～2匹構成。,7.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
デザートランナー,8,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B6%E3%83%BC%E3%83%88%E3%83%A9%E3%83%B3%E3%83%8A%E3%83%BC,フィールド,東の荒野(過去),数も多くおすすめ。1～2匹構成でばくだん岩と相互に混成するので、よそで集中的に狩れるばくだん岩を後回しにすると楽。,1.3,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
デスカイザー,43,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B9%E3%82%AB%E3%82%A4%E3%82%B6%E3%83%BC,フィールド,ザハディガル岩峰,F-7に生息。外に1シンボル、各ほら穴の中にも1シンボルずつ存在する。1～2匹構成でホースデビル・強がつく。湧きに15秒ほどかかる。,5.5,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
デスクローゼット,44,https://dq100buster.wiki.fc2.com/wiki/%E3%83%87%E3%82%B9%E3%82%AF%E3%83%AD%E3%83%BC%E3%82%BC%E3%83%83%E3%83%88,フィールド,神代の遺構,入口付近のG-8～G-6にかけて生息。一応即湧き。E-5付近にも１匹ポツンといる。1～2匹構成。背景と同化していて分かりづらい。,6.1,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
